"state","city","bedroom","bath","acre_lot","house_size","price","price_in_K"
"New York","New York City",2,3,0.72,3059,11950000,11950
"New York","New York City",3,3,0.75,1740,3495000,3495
"New York","Suffern",5,5,1.29,3186,849500,850
"New York","Nyack",4,3,1.29,2800,1299000,1299
"New York","Spring Valley",5,3,1.45,2063,1199000,1199
"New York","New York City",2,3,1.33,2367,14900000,14900
"New York","New York City",3,3,0.21,2041,3500000,3500
"New York","Valley Cottage",5,5,0.79,3775,825000,825
"New York","Piermont",4,2,0.03,1600,650000,650
"New York","New York City",2,2,0.71,1312,1150000,1150
"New York","New York City",2,1,0.04,762,624900,625
"New York","Bronx",3,3,0.06,1853,1190000,1190
"New York","New York City",2,1,0.92,974,1460000,1460
"New York","Garnerville",5,4,0.34,2700,640000,640
"New York","New York City",3,2,0.23,1477,2e+06,2000
"New York","Yonkers",2,1,0.02,713,254000,254
"New York","Yonkers",4,3,0.08,3183,549900,550
"New Jersey","Paramus",5,4,0.34,4890,1175000,1175
"New York","Nyack",4,4,0.78,2688,990000,990
"New York","New York City",1,1,0.95,750,1125000,1125
"New York","New York City",4,5,0.17,2907,9995000,9995
"New York","Bronx",6,2,0.05,2478,799000,799
"New York","New York City",6,3,0.07,4480,3995000,3995
"New York","New York City",4,4,0.05,2550,895000,895
"New York","New York City",5,3,0.03,3264,5995000,5995
"New York","Bronx",3,3,0.07,1947,835000,835
"New York","Orangeburg",5,4,0.68,3104,699999,700
"New York","New York City",6,3,0.04,2472,1195000,1195
"New York","Nyack",5,3,0.11,2700,995000,995
"New York","Monsey",4,2,0.85,2206,730000,730
"New York","Yonkers",4,3,0.03,1296,6e+05,600
"New York","Bronx",3,3,0.04,1600,819000,819
"New Jersey","Glen Rock",4,3,0.17,2380,998000,998
"New Jersey","Washington Township",2,3,0.02,1753,529000,529
"New Jersey","Wyckoff",4,3,0.58,3328,1200000,1200
"New York","Spring Valley",3,2,0.57,1413,899900,900
"New York","New York City",6,4,0.04,3952,2595000,2595
"New York","New York City",4,5,1.66,3054,7995000,7995
"New York","Blauvelt",6,4,0.83,4218,849000,849
"New York","Yonkers",4,2,0.11,1500,639999,640
"New Jersey","Paterson",6,5,0.06,2280,525000,525
"New York","New York City",3,3,0.12,1666,3295000,3295
"New York","Yonkers",4,4,0.1,1812,320000,320
"New York","Nyack",5,5,0.59,3886,999900,1000
"New Jersey","Hillsdale",5,5,0.56,3700,1249000,1249
"New Jersey","Paterson",5,2,0.06,19998,315000,315
"New Jersey","Wyckoff",3,3,0.27,1660,769000,769
"New York","Palisades",4,4,0.38,2082,629000,629
"New York","Yonkers",1,1,0.03,727,310000,310
"New York","Verplanck",3,3,0.96,2200,625000,625
"New York","Yonkers",4,2,0.05,1539,549000,549
"New York","Spring Valley",3,2,0.04,1380,325000,325
"New York","Nyack",3,2,0.31,960,672000,672
"New York","New York City",1,1,0.22,900,515000,515
"New York","Valley Cottage",1,1,0.06,837,345000,345
"New York","Tallman",3,2,0.61,1916,8e+05,800
"New York","Yonkers",1,1,0.02,850,236500,236
"New York","Dobbs Ferry",5,3,0.23,2280,785000,785
"New York","Sparkill",3,2,0.24,1295,429000,429
"New Jersey","Washington",4,2,0.15,1305,425000,425
"New York","Bronx",4,2,0.04,1440,875000,875
"New York","Thiells",3,2,0.6,1650,525000,525
"New York","Ardsley",4,4,0.41,3200,1285000,1285
"New York","Suffern",2,2,0.02,1192,3e+05,300
"New York","Dobbs Ferry",2,2,0.06,1296,554000,554
"New York","Suffern",3,3,0.07,2162,555000,555
"New York","New City",4,3,0.52,1913,575000,575
"New York","Piermont",4,3,0.33,2500,979000,979
"New York","Monsey",6,5,0.37,4502,1899000,1899
"New York","Yonkers",2,1,0.11,924,489000,489
"New York","Bronx",2,2,0.47,900,359000,359
"New Jersey","Park Ridge",3,4,0.05,4287,950000,950
"New York","Nanuet",3,2,0.35,1080,499999,500
"New York","Pearl River",3,2,0.37,1640,549000,549
"New Jersey","Dumont",5,2,0.11,5001,490000,490
"New York","New York City",4,4,0.99,2507,6250000,6250
"New York","Chestnut Ridge",3,3,0.76,2163,799000,799
"New York","Spring Valley",2,1,0.09,810,399000,399
"New York","Yonkers",3,2,0.14,1800,599000,599
"New York","Spring Valley",4,2,0.16,1795,799000,799
"New York","Yonkers",4,3,0.06,2734,949000,949
"New York","Spring Valley",2,2,0.01,1424,239900,240
"New York","New City",3,3,4.03,3340,1299000,1299
"New Jersey","Paterson",4,4,0.12,19998,349000,349
"New York","Nyack",3,3,0.14,1326,424900,425
"New York","Bronx",2,2,0.03,1250,559000,559
"New York","Tappan",2,2,0.2,1200,425000,425
"New York","Yonkers",3,3,0.12,1200,698000,698
"New York","Monsey",4,3,0.6,1624,810000,810
"New York","Haverstraw",2,3,0.02,1684,4e+05,400
"New York","Yonkers",3,2,0.05,1402,6e+05,600
"New York","Piermont",3,2,0.02,2977,750000,750
"New York","Stony Point",5,5,1.94,3800,1099999,1100
"New York","New City",6,4,0.53,4000,1099000,1099
"New York","Montebello",5,4,0.77,3113,799000,799
"New York","Yonkers",3,1,0.03,960,315000,315
"New York","Haverstraw",3,2,0.04,1156,329000,329
"New York","Palisades",4,3,0.83,3259,799900,800
"New York","Croton On Hudson",5,5,0.22,4425,1400000,1400
"New York","Piermont",3,3,0.09,3000,1495000,1495
"New York","Garnerville",3,2,0.25,1788,499000,499
"New York","Suffern",4,3,0.57,1487,799900,800
"New York","Dobbs Ferry",3,2,0.06,1368,615000,615
"New York","West Nyack",5,5,1.7,5724,570000,570
"New York","Dobbs Ferry",3,1,0.14,1100,499900,500
"New York","Pearl River",5,3,0.78,3357,949000,949
"New York","Spring Valley",3,2,0.12,1174,499000,499
"New York","Yonkers",3,1,0.19,1507,619000,619
"New York","New York",4,3,0.36,3500,779000,779
"New York","Monsey",2,2,0.01,1050,310000,310
"New York","New City",4,4,0.27,2600,539900,540
"New York","Nanuet",1,2,0.07,1120,379000,379
"New York","Garnerville",4,3,0.17,1687,499999,500
"New York","Yonkers",3,2,0.13,1592,625000,625
"New York","Stony Point",5,4,1.88,3455,1100000,1100
"New York","Garnerville",6,2,0.19,2288,599000,599
"New York","Monsey",4,3,0.68,2160,849000,849
"New York","Nanuet",5,5,0.43,3597,875000,875
"New York","New City",4,3,0.35,2688,698000,698
"New York","Pearl River",4,2,0.57,2667,675000,675
"New York","Suffern",4,3,0.86,2802,995000,995
"New York","New City",5,3,0.87,3888,949000,949
"New York","Nyack",5,4,0.08,3030,650000,650
"New York","Dobbs Ferry",1,2,0.12,1102,479000,479
"New York","Suffern",4,3,0.07,3280,569000,569
"New York","Valley Cottage",3,3,0.08,2989,678000,678
"New York","Valley Cottage",3,3,0.08,2989,663000,663
"New York","Haverstraw",4,3,0.11,1866,399000,399
"New York","New City",4,4,0.88,3065,1300000,1300
"New York","Yonkers",4,2,0.06,1280,575000,575
"New York","New City",3,3,0.38,2158,674000,674
"New York","Nyack",4,4,0.09,2647,850000,850
"New York","Suffern",1,1,0.01,849,319900,320
"New York","Suffern",3,2,0.58,1572,659000,659
"New York","Monsey",6,3,0.77,3716,999000,999
"New York","Stony Point",5,5,1.33,3516,850000,850
"New York","Croton On Hudson",3,4,0.36,2460,739000,739
"New York","Yonkers",3,3,0.19,1435,814900,815
"New York","Spring Valley",4,3,0.46,1894,660000,660
"New York","Hastings On Hudson",4,3,0.12,1839,799000,799
"New York","Airmont",5,3,0.85,2646,898000,898
"New York","Yonkers",2,1,0.12,884,473390,473
"New York","Yonkers",3,2,0.05,1320,415000,415
"New York","Yonkers",3,2,0.05,2252,7e+05,700
"New York","Thiells",1,1,0.08,799,149999,150
"New York","Suffern",3,3,0.27,2431,550000,550
"New York","Stony Point",5,5,1.73,3543,949000,949
"New York","Yonkers",4,3,0.07,2200,749999,750
"New York","Nyack",5,2,0.18,1822,699900,700
"New York","Piermont",2,2,0.02,2643,1689000,1689
"New York","Pearl River",3,2,0.38,1456,629000,629
"New York","Valley Cottage",3,2,0.29,1350,399000,399
"New York","New City",3,4,0.05,1270,389000,389
"New York","Spring Valley",4,3,0.46,2188,649000,649
"New York","Valley Cottage",5,3,0.5,2350,689000,689
"New York","Yonkers",5,2,0.13,2576,825000,825
"New York","Haverstraw",2,1,0.07,1093,210000,210
"New York","Tappan",3,1,0.19,932,505000,505
"New York","Suffern",5,4,2.37,3096,1159000,1159
"New York","Piermont",4,5,0.19,2812,1100000,1100
"New York","Tappan",2,1,0.01,976,329000,329
"New York","Nanuet",5,3,0.47,3242,735500,736
"New York","Piermont",3,2,0.12,1309,895000,895
"New York","Spring Valley",4,2,0.89,2212,599900,600
"New York","Haverstraw",6,2,0.18,1843,550000,550
"New York","Monsey",4,2,0.9,1824,849000,849
"New York","Pearl River",1,1,0.07,635,229000,229
"New York","Congers",2,1,0.12,977,399000,399
"New York","Airmont",4,3,0.81,2380,875000,875
"New York","Congers",3,2,0.28,1180,450000,450
"New York","Valley Cottage",3,3,0.11,3044,718000,718
"New York","Suffern",5,5,1.08,4497,1500000,1500
"New York","Nyack",5,4,1.37,5016,2250000,2250
"New York","Suffern",5,4,0.59,3231,940000,940
"New York","Nanuet",2,3,0.08,1600,479000,479
"New York","Yonkers",4,2,0.13,1976,619000,619
"New York","Blauvelt",3,1,0.94,1860,899000,899
"New York","Spring Valley",4,3,0.77,2133,6e+05,600
"New York","Airmont",5,2,0.57,1658,779000,779
"New York","Piermont",2,3,0.04,1576,715000,715
"New York","Yonkers",5,3,0.1,2142,529900,530
"New York","Valley Cottage",2,2,0.08,1288,290000,290
"New York","West Nyack",5,3,1.3,2642,711000,711
"New York","Bardonia",3,3,0.36,2876,635000,635
"New York","New City",4,3,0.58,1989,639900,640
"New York","Haverstraw",2,2,0.03,1621,450000,450
"New York","Pomona",2,3,0.11,2019,360000,360
"New York","West Nyack",4,2,0.34,2001,727000,727
"New York","Tappan",3,2,0.07,1348,490000,490
"New York","Nyack",3,4,0.03,1524,529000,529
"New York","Yonkers",3,1,0.18,1488,549000,549
"New York","Pomona",4,3,0.82,2085,699900,700
"New York","Stony Point",1,1,3.83,983,950000,950
"New York","Nanuet",1,1,0.08,930,240000,240
"New York","Suffern",2,2,0.11,1008,349000,349
"New York","Nanuet",2,2,0.01,1135,369000,369
"New York","Haverstraw",3,2,0.05,1360,318000,318
"New York","Nyack",3,3,0.24,2449,650000,650
"New York","Suffern",3,3,1.32,1603,569000,569
"New York","Nyack",3,4,1.6,3787,1225000,1225
"New York","Spring Valley",2,2,0.01,1229,220000,220
"New York","Stony Point",4,3,0.9,3730,899000,899
"New York","Nyack",4,4,0.66,2984,995000,995
"New York","Chestnut Ridge",5,4,0.34,1717,850000,850
"New York","Spring Valley",6,3,0.61,2471,999000,999
"New Jersey","West Milford",3,3,0.2,1840,369900,370
"New York","West Haverstraw",3,1,0.17,1197,408999,409
"New York","Nanuet",5,3,0.56,3018,630000,630
"New York","Nyack",3,2,0.17,1029,5e+05,500
"New York","Garnerville",5,3,0.31,1800,595000,595
"New York","Sloatsburg",3,3,0.36,1522,449900,450
"New York","Garnerville",4,3,0.3,2076,560000,560
"New York","Haverstraw",3,2,0.04,1440,299000,299
"New York","Yonkers",3,2,0.12,1920,599000,599
"New York","Spring Valley",5,2,0.11,1526,729000,729
"New York","Piermont",3,3,0.03,1948,999999,1000
"New York","Yonkers",6,4,0.13,3500,1200000,1200
"New York","New City",3,3,0.06,1190,365000,365
"New York","Suffern",1,1,0.01,877,270000,270
"New York","Haverstraw",4,2,0.17,2167,489999,490
"New York","Nanuet",2,3,0.19,1563,439500,440
"New York","Bardonia",4,3,0.36,2596,719000,719
"New York","Pearl River",3,3,2.7,2800,1389000,1389
"New York","Suffern",5,3,0.92,2148,799000,799
"New York","Dobbs Ferry",2,2,0.07,1545,499000,499
"New York","Bardonia",2,2,0.08,1264,409000,409
"New York","Suffern",5,3,0.99,2500,699999,700
"New York","Pomona",5,4,0.88,1833,499000,499
"New York","New City",5,4,0.56,3465,699000,699
"New York","Yonkers",6,2,0.12,2450,880000,880
"New York","Nanuet",6,4,0.31,3309,699999,700
"New York","Haverstraw",3,3,0.29,1863,465000,465
"New York","Stony Point",3,2,1.92,1664,450000,450
"New York","Stony Point",5,3,0.34,3257,725000,725
"New York","Tappan",5,4,0.26,3436,949000,949
"New York","New City",4,4,1.27,3013,995000,995
"New York","Spring Valley",5,4,0.64,2253,799000,799
"New York","Nyack",4,4,0.71,3074,1350000,1350
"New York","Thiells",4,3,0.23,1924,625000,625
"New York","Piermont",1,1,0.01,781,225000,225
"New York","Garnerville",1,1,0.09,821,219900,220
"New York","New City",3,3,1.08,3250,699000,699
"New York","Nanuet",2,2,0.07,1286,4e+05,400
"New York","Spring Valley",5,4,0.58,2490,665000,665
"New York","Spring Valley",6,4,1.03,2500,699000,699
"New York","Hastings On Hudson",3,2,0.17,1550,999000,999
"New York","Nanuet",4,3,0.81,5653,1049999,1050
"New York","Airmont",5,4,0.62,3000,799800,800
"New York","Suffern",5,3,0.87,3488,1250000,1250
"New York","Garnerville",4,2,0.49,1558,399000,399
"New York","Pomona",2,4,0.11,2951,465000,465
"New York","Yonkers",3,2,0.07,1242,649000,649
"New York","Montrose",3,2,0.16,1730,560000,560
"New York","Pomona",1,1,0.05,934,209000,209
"New York","New City",4,3,0.37,2554,642500,642
"New York","Suffern",4,3,0.65,2136,750000,750
"New York","Nyack",3,3,0.11,2460,848000,848
"New York","New City",4,2,2.07,2189,625000,625
"New York","Pearl River",4,3,0.48,2700,899000,899
"New York","Yonkers",4,3,0.13,2394,799000,799
"New York","Hastings On Hudson",3,2,0.21,1745,825000,825
"New York","Nanuet",2,3,0.01,1502,535000,535
"New York","Westtown",2,2,0.83,1200,285000,285
"New Jersey","Wantage Township",5,3,57.72,4404,1125000,1125
"New York","Monroe",3,2,0.37,2837,699900,700
"New Jersey","Upper Saddle River",6,5,0.86,5319,1550000,1550
"New Jersey","Paterson",6,4,0.06,2346,375000,375
"New Jersey","Paterson",4,2,0.04,1480,349000,349
"New York","Bronx",2,2,0.19,1300,439000,439
"New York","Bronx",3,2,0.03,1144,625000,625
"New York","New York City",2,2,0.7,1032,1425000,1425
"New York","Bronx",3,1,0.05,1152,250000,250
"New York","New York City",2,2,0.06,1400,1695000,1695
"New York","New York City",2,3,0.58,1377,1840000,1840
"New York","New York City",2,2,0.09,1050,1425000,1425
"New York","Bronx",4,2,0.02,2439,399000,399
"New York","Long Island City",3,2,0.04,1200,1129000,1129
"New York","New York City",1,1,0.06,674,559000,559
"New York","Bronx",5,2,0.06,2216,1249000,1249
"New York","New York City",2,1,0.34,950,875000,875
"New York","Spring Valley",3,3,0.81,1849,850000,850
"New York","New York City",2,2,0.04,1440,1050000,1050
"New York","New York City",1,1,0.11,1100,1680000,1680
"New York","Bronx",4,3,0.04,1995,759000,759
"New York","Pearl River",5,4,0.58,3278,1075000,1075
"New Jersey","Northvale",4,2,0.25,1848,529900,530
"New York","Nyack",5,5,1.82,5600,3850000,3850
"New York","Monroe",5,3,7.3,3240,4800000,4800
"New York","Pearl River",5,4,0.4,3086,819999,820
"New York","Washingtonville",5,3,1.7,3638,1100000,1100
"New York","Blooming Grove",3,3,0.6,2047,519000,519
"New York","Washingtonville",4,3,0.49,2659,475000,475
"New York","Highland Mills",3,2,0.29,1392,315000,315
"New York","Monroe",4,2,1.6,2292,949000,949
"New York","Washingtonville",5,5,4.2,4286,649000,649
"New Jersey","Montvale",4,4,1.21,3600,925000,925
"New York","Blooming Grove",3,1,0.87,1456,255000,255
"New York","Suffern",5,3,0.69,3200,879900,880
"New York","Highland Mills",3,4,0.05,2889,290000,290
"New York","Chester",4,3,0.2,1959,375000,375
"New Jersey","Park Ridge",3,1,0.23,1056,450000,450
"New York","Washingtonville",4,4,2.7,3045,999000,999
"New Jersey","Lodi",6,3,0.11,3328,799000,799
"New Jersey","Emerson",4,3,0.33,2025,689000,689
"New York","Pearl River",5,4,0.31,3200,925000,925
"New York","Monroe",3,1,0.3,960,599000,599
"New York","Tomkins Cove",4,4,1.44,4960,949000,949
"New York","Nyack",4,3,0.65,2296,1039000,1039
"New York","Highland Mills",3,3,0.32,2116,446000,446
"New York","Stony Point",5,5,1.05,3500,995000,995
"New York","Monroe",5,3,5.8,3164,929000,929
"New York","Monroe",4,2,0.4,2100,895000,895
"New York","Nyack",4,4,0.72,4100,1695000,1695
"New York","Washingtonville",4,2,1.4,1562,375000,375
"New York","Monroe",6,2,0.13,2378,595999,596
"New York","Highland Mills",2,1,3.7,884,282500,282
"New York","Salisbury Mills",4,4,1.1,4000,675000,675
"New York","Highland Mills",4,3,1,4300,1100000,1100
"New York","Monroe",3,3,0.18,1854,549000,549
"New York","Monroe",2,2,0.39,1200,449000,449
"New York","Mountainville",4,3,0.38,2872,575000,575
"New York","Highland Mills",4,5,3.4,5288,1300000,1300
"New York","Southfields",2,1,0.01,886,239900,240
"New York","Monroe",3,2,1,2446,484900,485
"New York","Monroe",2,1,0.27,890,169900,170
"New York","Highland Mills",4,3,0.66,5146,750000,750
"New York","Monroe",3,3,0.01,1472,309900,310
"New York","Yonkers",6,4,0.19,2424,899000,899
"New York","Central Valley",4,3,0.36,2176,575000,575
"New York","Washingtonville",5,4,1.3,3222,725000,725
"New York","West Nyack",5,3,0.37,2424,699000,699
"New York","Highland Mills",3,3,0.08,1505,369000,369
"New York","Harriman",6,3,0.99,2858,674999,675
"New York","Washingtonville",4,2,0.24,1712,325000,325
"New York","Highland Mills",4,4,1.6,4266,829500,830
"New York","Monroe",3,2,0.18,1180,299000,299
"New York","Washingtonville",4,4,0.58,3663,560000,560
"New York","Washingtonville",4,4,0.32,2288,599999,600
"New York","Washingtonville",6,5,1.9,3656,689000,689
"New York","Chester",4,2,5.1,2050,625000,625
"New York","Monroe",4,3,0.19,3198,575000,575
"New York","Highland Mills",4,4,0.46,2335,734900,735
"New York","Washingtonville",2,1,0.52,1080,290000,290
"New York","Monroe",4,3,0.46,2270,619000,619
"New York","Blooming Grove",3,3,0.48,2000,519000,519
"New York","Washingtonville",4,4,0.27,1830,455000,455
"New York","Monroe",3,1,0.27,1253,270000,270
"New York","Monroe",4,3,4.3,3210,549000,549
"New York","Highland Mills",2,2,0.01,998,245000,245
"New York","Central Valley",5,4,0.77,5100,999999,1000
"New York","Highland Mills",3,3,0.7,3383,899999,900
"New York","Nanuet",4,3,0.37,2795,650000,650
"New York","Greenwood Lake",3,1,0.45,1160,340000,340
"New York","Monroe",4,4,1.1,3136,724900,725
"New York","Highland Mills",4,3,0.4,2108,525000,525
"New York","Highland Mills",3,2,0.4,1439,425000,425
"New York","Tuxedo Park",3,3,0.78,1986,599000,599
"New York","Monroe",2,2,0.19,1120,3e+05,300
"New York","Florida",3,3,3.6,1547,460000,460
"New Jersey","Frankford Township",3,3,85,1932,1500000,1500
"New York","Florida",5,4,1.54,2800,639900,640
"New York","Westtown",1,1,1.2,924,279000,279
"New York","Sugar Loaf",4,3,5.2,2436,495000,495
"New Jersey","Green Township",4,5,4.41,4245,895000,895
"New York","Westtown",4,3,3.7,2506,574900,575
"New York","Westtown",3,2,0.73,1717,380000,380
"New York","Warwick",3,2,2.6,1841,549000,549
"New York","Pine Island",3,2,0.36,1404,399000,399
"New York","Mamaroneck",4,3,0.24,2051,1385000,1385
"New York","Forest Hills",5,5,0.09,2300,2380000,2380
"New York","Bronx",3,3,0.07,1440,575000,575
"New York","Tuckahoe",4,2,0.19,2224,799000,799
"New York","Bronx",5,5,0.03,3090,1100000,1100
"New York","Bayside",3,2,8.03,1200,749000,749
"New York","Briarcliff Manor",5,4,1.14,4404,1199000,1199
"New Jersey","Linden",4,2,0.1,1800,449000,449
"New York","Brooklyn",2,2,0.06,1120,619000,619
"New York","Hartsdale",3,3,0.39,2147,859000,859
"New York","White Plains",4,2,0.14,2234,749888,750
"New York","Yonkers",3,3,0.17,1689,599999,600
"New York","Irvington",4,5,2.27,4018,1800000,1800
"New York","Ardsley",5,4,0.82,2584,1299000,1299
"New York","Yonkers",4,3,0.11,2780,830000,830
"New York","White Plains",1,2,0.06,1086,749900,750
"New York","Elmsford",4,3,0.15,1726,599000,599
"New York","Scarsdale",3,2,1.42,1943,895000,895
"New York","White Plains",4,3,0.31,3270,799999,800
"New York","Scarsdale",4,3,0.16,1900,895000,895
"New York","Yonkers",2,1,0.03,972,325000,325
"New York","Eastchester",6,5,0.93,6160,2500000,2500
"New York","Scarsdale",3,5,0.63,3040,699999,700
"New York","New York City",5,5,0.47,5158,2995000,2995
"New York","White Plains",3,2,0.47,1750,675000,675
"New York","West Harrison",4,5,1.07,6100,2175000,2175
"New York","Valhalla",4,2,0.29,2814,855500,856
"New York","Yonkers",3,2,0.18,1416,599900,600
